"","order","family","species_name","haplodiploidy_inclusive","haplodiploidy_strict","eusocial_mw","eusocial_cy","superorganism_bg"
"1","archaeognatha","archaeognatha","dilta_littoralis",0,0,0,0,0
"2","archaeognatha","archaeognatha","pedetontus_silvestrii",0,0,0,0,0
"3","blattodea","archotermopsidae","zootermopsis_angusticollis",0,0,1,1,0
"4","blattodea","archotermopsidae","zootermopsis_nevadensis",0,0,1,1,0
"5","blattodea","blaberidae","blaberus_discoidalis",0,0,0,0,0
"6","blattodea","blaberidae","eublaberus_distanti",0,0,0,0,0
"7","blattodea","blaberidae","phoetalia_pallida",0,0,0,0,0
"8","blattodea","blaberidae","panchlora_nivea",0,0,0,0,0
"9","blattodea","blaberidae","rhabdoblatta_formosana",0,0,0,0,0
"10","blattodea","blaberidae","geoscapheus_dilatatus",0,0,0,0,0
"11","blattodea","blaberidae","geoscapheus_robustus",0,0,0,0,0
"12","blattodea","blaberidae","gyna_capucina",0,0,0,0,0
"13","blattodea","blaberidae","gromphadorhina_portentosa",0,0,0,0,0
"14","blattodea","blaberidae","nauphoeta_cinerea",0,0,0,0,0
"15","blattodea","blaberidae","panesthia_cribrata",0,0,0,0,0
"16","blattodea","blaberidae","pycnoscelus_surinamensis",0,0,0,0,0
"17","blattodea","blaberidae","parasphaeria_boleiriana",0,0,0,0,0
"18","blattodea","blaberidae","phortioeca_nimbata",0,0,0,0,0
"19","blattodea","blaberidae","schultesia_lampyridiformis",0,0,0,0,0
"20","blattodea","blaberidae","thanatophyllum_akinetum",0,0,0,0,0
"21","blattodea","blattidae","blatta_orientalis",0,0,0,0,0
"22","blattodea","blattidae","periplaneta_americana",0,0,0,0,0
"23","blattodea","blattidae","periplaneta_australasiae",0,0,0,0,0
"24","blattodea","blattidae","periplaneta_brunnea",0,0,0,0,0
"25","blattodea","blattidae","periplaneta_fuliginosa",0,0,0,0,0
"26","blattodea","blattidae","periplaneta_japonica",0,0,0,0,0
"27","blattodea","blattidae","xestoblatta_cavicola",0,0,0,0,0
"28","blattodea","blattidae","eurycotis_floridana",0,0,0,0,0
"29","blattodea","corydiidae","ergaula_capucina",0,0,0,0,0
"30","blattodea","corydiidae","therea_petiveriana",0,0,0,0,0
"31","blattodea","cryptocercidae","cryptocercus_kyebangensis",0,0,0,0,0
"32","blattodea","ectobiidae","paratemnopteryx_couloniana",0,0,0,0,0
"33","blattodea","ectobiidae","blattella_germanica",0,0,0,0,0
"34","blattodea","ectobiidae","loboptera_decipiens",0,0,0,0,0
"35","blattodea","ectobiidae","blattella_bisignata",0,0,0,0,0
"36","blattodea","ectobiidae","supella_longipalpa",0,0,0,0,0
"37","blattodea","ectobiidae","pseudoanaplectinia_yumotoi",0,0,0,0,0
"38","blattodea","kalotermitidae","cryptotermes_brevis",0,0,1,1,0
"39","blattodea","kalotermitidae","cryptotermes_secundus",0,0,1,1,0
"40","blattodea","kalotermitidae","kalotermes_flavicollis",0,0,1,1,0
"41","blattodea","kalotermitidae","neotermes_insularis",0,0,1,1,0
"42","blattodea","mastotermitidae","mastotermes_darwiniensis",0,0,1,1,0
"43","blattodea","rhinotermitidae","coptotermes_acinaciformis",0,0,1,1,0
"44","blattodea","rhinotermitidae","coptotermes_curvignathus",0,0,1,1,0
"45","blattodea","rhinotermitidae","coptotermes_formosanus",0,0,1,1,0
"46","blattodea","rhinotermitidae","coptotermes_gestroi",0,0,1,1,0
"47","blattodea","rhinotermitidae","coptotermes_lacteus",0,0,1,1,0
"48","blattodea","rhinotermitidae","coptotermes_truncatus",0,0,1,1,0
"49","blattodea","rhinotermitidae","reticulitermes_flavipes",0,0,1,1,0
"50","blattodea","rhinotermitidae","reticulitermes_hageni",0,0,1,1,0
"51","blattodea","rhinotermitidae","reticulitermes_kanmonensis",0,0,1,1,0
"52","blattodea","rhinotermitidae","reticulitermes_santonensis",0,0,1,1,0
"53","blattodea","rhinotermitidae","reticulitermes_speratus",0,0,1,1,0
"54","blattodea","rhinotermitidae","reticulitermes_virginicus",0,0,1,1,0
"55","blattodea","rhinotermitidae","termitogeton_planus",0,0,1,1,0
"56","blattodea","stolotermitidae","porotermes_adamsoni",0,0,1,1,0
"57","blattodea","termitidae","cephalotermes_rectangularis",0,0,1,1,1
"58","blattodea","termitidae","microcerotermes_parvus",0,0,1,1,1
"59","blattodea","termitidae","cubitermes_ugandensis",0,0,1,1,1
"60","blattodea","termitidae","ancistrotermes_cavithorax",0,0,1,1,1
"61","blattodea","termitidae","macrotermes_bellicosus",0,0,1,1,1
"62","blattodea","termitidae","macrotermes_carbonarius",0,0,1,1,1
"63","blattodea","termitidae","macrotermes_gilvus",0,0,1,1,1
"64","blattodea","termitidae","macrotermes_natalensis",0,0,1,1,1
"65","blattodea","termitidae","odontotermes_badius",0,0,1,1,1
"66","blattodea","termitidae","odontotermes_sarawakensis",0,0,1,1,1
"67","blattodea","termitidae","odontotermes_transvaalensis",0,0,1,1,1
"68","blattodea","termitidae","constrictotermes_cyphergaster",0,0,1,1,1
"69","blattodea","termitidae","nasutitermes_corniger",0,0,1,1,1
"70","blattodea","termitidae","nasutitermes_triodiae",0,0,1,1,1
"71","blattodea","termitidae","cornitermes_cumulans",0,0,1,1,1
"72","blattodea","termitidae","embiratermes_neotenicus",0,0,1,1,1
"73","blattodea","termitidae","labiotermes_labralis",0,0,1,1,1
"74","blattodea","termitidae","syntermes_grandis",0,0,1,1,1
"75","blattodea","termitidae","cavitermes_tuberosus",0,0,1,1,1
"76","blattodea","termitidae","pericapritermes_nigerianus",0,0,1,1,1
"77","blattodea","tryonicidae","tryonicus_parvus",0,0,0,0,0
"78","blattodea",NA,"cryptocercus_relictus",0,0,0,0,0
"79","coleoptera","aspidytidae","aspidytes_niobe",0,0,0,0,0
"80","coleoptera","carabidae","trechus_obtusus",0,0,0,0,0
"81","coleoptera","carabidae","trechus_quadristriatus",0,0,0,0,0
"82","coleoptera","carabidae","calosoma_sycophanta",0,0,0,0,0
"83","coleoptera","carabidae","calosoma_inquisitor",0,0,0,0,0
"84","coleoptera","carabidae","carabus_auronitens",0,0,0,0,0
"85","coleoptera","carabidae","carabus_nemoralis",0,0,0,0,0
"86","coleoptera","carabidae","carabus_abbreviatus",0,0,0,0,0
"87","coleoptera","carabidae","carabus_alpestris",0,0,0,0,0
"88","coleoptera","carabidae","carabus_caelatus",0,0,0,0,0
"89","coleoptera","carabidae","carabus_cancellatus",0,0,0,0,0
"90","coleoptera","carabidae","carabus_clathratus",0,0,0,0,0
"91","coleoptera","carabidae","carabus_coriaceus",0,0,0,0,0
"92","coleoptera","carabidae","carabus_creutzeri",0,0,0,0,0
"93","coleoptera","carabidae","carabus_depressus",0,0,0,0,0
"94","coleoptera","carabidae","carabus_deyrollei",0,0,0,0,0
"95","coleoptera","carabidae","carabus_dufouri",0,0,0,0,0
"96","coleoptera","carabidae","carabus_galicianus",0,0,0,0,0
"97","coleoptera","carabidae","carabus_ghiliani",0,0,0,0,0
"98","coleoptera","carabidae","carabus_glabratus",0,0,0,0,0
"99","coleoptera","carabidae","carabus_granulatus",0,0,0,0,0
"100","coleoptera","carabidae","carabus_guadarramus",0,0,0,0,0
"101","coleoptera","carabidae","carabus_hispanus",0,0,0,0,0
"102","coleoptera","carabidae","carabus_hortensis",0,0,0,0,0
"103","coleoptera","carabidae","carabus_intricatus",0,0,0,0,0
"104","coleoptera","carabidae","carabus_irregularis",0,0,0,0,0
"105","coleoptera","carabidae","carabus_lineatus",0,0,0,0,0
"106","coleoptera","carabidae","carabus_lusitanicus",0,0,0,0,0
"107","coleoptera","carabidae","carabus_macrocephalus",0,0,0,0,0
"108","coleoptera","carabidae","carabus_melancholicus",0,0,0,0,0
"109","coleoptera","carabidae","carabus_morbillosus",0,0,0,0,0
"110","coleoptera","carabidae","carabus_nitens",0,0,0,0,0
"111","coleoptera","carabidae","carabus_problematicus",0,0,0,0,0
"112","coleoptera","carabidae","carabus_pyrenaeus",0,0,0,0,0
"113","coleoptera","carabidae","carabus_rugosus",0,0,0,0,0
"114","coleoptera","carabidae","carabus_rutilans",0,0,0,0,0
"115","coleoptera","carabidae","carabus_solieri",0,0,0,0,0
"116","coleoptera","carabidae","carabus_splendens",0,0,0,0,0
"117","coleoptera","carabidae","carabus_violaceus",0,0,0,0,0
"118","coleoptera","carabidae","abax_carinatus",0,0,0,0,0
"119","coleoptera","carabidae","abax_ovalis",0,0,0,0,0
"120","coleoptera","carabidae","abax_parallelepipedus",0,0,0,0,0
"121","coleoptera","carabidae","abax_parallelus",0,0,0,0,0
"122","coleoptera","carabidae","molops_piceus",0,0,0,0,0
"123","coleoptera","carabidae","notonomus_flos",0,0,0,0,0
"124","coleoptera","carabidae","notonomus_mediosulcatus",0,0,0,0,0
"125","coleoptera","carabidae","notonomus_satrapa",0,0,0,0,0
"126","coleoptera","carabidae","notonomus_triplogenioides",0,0,0,0,0
"127","coleoptera","carabidae","poecilus_versicolor",0,0,0,0,0
"128","coleoptera","carabidae","poecilus_chalcites",0,0,0,0,0
"129","coleoptera","carabidae","poecilus_cupreus",0,0,0,0,0
"130","coleoptera","carabidae","poecilus_lepidus",0,0,0,0,0
"131","coleoptera","carabidae","poecilus_lucublandus",0,0,0,0,0
"132","coleoptera","carabidae","pterostichus_anthracinus",0,0,0,0,0
"133","coleoptera","carabidae","pterostichus_jurinei",0,0,0,0,0
"134","coleoptera","carabidae","pterostichus_multipunctatus",0,0,0,0,0
"135","coleoptera","carabidae","pterostichus_aethiops",0,0,0,0,0
"136","coleoptera","carabidae","pterostichus_aterrimus",0,0,0,0,0
"137","coleoptera","carabidae","pterostichus_coracinus",0,0,0,0,0
"138","coleoptera","carabidae","pterostichus_cristatus",0,0,0,0,0
"139","coleoptera","carabidae","pterostichus_diligens",0,0,0,0,0
"140","coleoptera","carabidae","pterostichus_herculaneus",0,0,0,0,0
"141","coleoptera","carabidae","pterostichus_madidus",0,0,0,0,0
"142","coleoptera","carabidae","pterostichus_melanarius",0,0,0,0,0
"143","coleoptera","carabidae","pterostichus_melas",0,0,0,0,0
"144","coleoptera","carabidae","pterostichus_minor",0,0,0,0,0
"145","coleoptera","carabidae","pterostichus_niger",0,0,0,0,0
"146","coleoptera","carabidae","pterostichus_nigrita",0,0,0,0,0
"147","coleoptera","carabidae","pterostichus_oblongopunctatus",0,0,0,0,0
"148","coleoptera","carabidae","pterostichus_rhaeticus",0,0,0,0,0
"149","coleoptera","carabidae","pterostichus_vernalis",0,0,0,0,0
"150","coleoptera","carabidae","pterostichus_ziegleri",0,0,0,0,0
"151","coleoptera","carabidae","bembidion_pallidipenne",0,0,0,0,0
"152","coleoptera","carabidae","bembidion_aeneicolle",0,0,0,0,0
"153","coleoptera","carabidae","bembidion_aenulum",0,0,0,0,0
"154","coleoptera","carabidae","bembidion_americanum",0,0,0,0,0
"155","coleoptera","carabidae","bembidion_anchonoderum",0,0,0,0,0
"156","coleoptera","carabidae","bembidion_antiquum",0,0,0,0,0
"157","coleoptera","carabidae","bembidion_aratum",0,0,0,0,0
"158","coleoptera","carabidae","bembidion_arenobilis",0,0,0,0,0
"159","coleoptera","carabidae","bembidion_articulatum",0,0,0,0,0
"160","coleoptera","carabidae","bembidion_assimile",0,0,0,0,0
"161","coleoptera","carabidae","bembidion_balli",0,0,0,0,0
"162","coleoptera","carabidae","bembidion_basicorne",0,0,0,0,0
"163","coleoptera","carabidae","bembidion_bellorum",0,0,0,0,0
"164","coleoptera","carabidae","bembidion_bifossulatum",0,0,0,0,0
"165","coleoptera","carabidae","bembidion_biguttatum",0,0,0,0,0
"166","coleoptera","carabidae","bembidion_bimaculatum",0,0,0,0,0
"167","coleoptera","carabidae","bembidion_bipunctatum",0,0,0,0,0
"168","coleoptera","carabidae","bembidion_brevistriatum",0,0,0,0,0
"169","coleoptera","carabidae","bembidion_californicum",0,0,0,0,0
"170","coleoptera","carabidae","bembidion_carinula",0,0,0,0,0
"171","coleoptera","carabidae","bembidion_castor",0,0,0,0,0
"172","coleoptera","carabidae","bembidion_chalceum",0,0,0,0,0
"173","coleoptera","carabidae","bembidion_coloradense",0,0,0,0,0
"174","coleoptera","carabidae","bembidion_complanulum",0,0,0,0,0
"175","coleoptera","carabidae","bembidion_concolor",0,0,0,0,0
"176","coleoptera","carabidae","bembidion_concretum",0,0,0,0,0
"177","coleoptera","carabidae","bembidion_confusum",0,0,0,0,0
"178","coleoptera","carabidae","bembidion_constricticolle",0,0,0,0,0
"179","coleoptera","carabidae","bembidion_cordatum",0,0,0,0,0
"180","coleoptera","carabidae","bembidion_coxendix",0,0,0,0,0
"181","coleoptera","carabidae","bembidion_decorum",0,0,0,0,0
"182","coleoptera","carabidae","bembidion_diligens",0,0,0,0,0
"183","coleoptera","carabidae","bembidion_doris",0,0,0,0,0
"184","coleoptera","carabidae","bembidion_dorsale",0,0,0,0,0
"185","coleoptera","carabidae","bembidion_ephippium",0,0,0,0,0
"186","coleoptera","carabidae","bembidion_fortestriatum",0,0,0,0,0
"187","coleoptera","carabidae","bembidion_frontale",0,0,0,0,0
"188","coleoptera","carabidae","bembidion_fumigatum",0,0,0,0,0
"189","coleoptera","carabidae","bembidion_gebleri",0,0,0,0,0
"190","coleoptera","carabidae","bembidion_genei",0,0,0,0,0
"191","coleoptera","carabidae","bembidion_geniculatum",0,0,0,0,0
"192","coleoptera","carabidae","bembidion_gordoni",0,0,0,0,0
"193","coleoptera","carabidae","bembidion_guttula",0,0,0,0,0
"194","coleoptera","carabidae","bembidion_honestum",0,0,0,0,0
"195","coleoptera","carabidae","bembidion_humboldtense",0,0,0,0,0
"196","coleoptera","carabidae","bembidion_impotens",0,0,0,0,0
"197","coleoptera","carabidae","bembidion_inaequale",0,0,0,0,0
"198","coleoptera","carabidae","bembidion_integrum",0,0,0,0,0
"199","coleoptera","carabidae","bembidion_interventor",0,0,0,0,0
"200","coleoptera","carabidae","bembidion_iridescens",0,0,0,0,0
"201","coleoptera","carabidae","bembidion_lampros",0,0,0,0,0
"202","coleoptera","carabidae","bembidion_lapponicum",0,0,0,0,0
"203","coleoptera","carabidae","bembidion_lenae",0,0,0,0,0
"204","coleoptera","carabidae","bembidion_levettei",0,0,0,0,0
"205","coleoptera","carabidae","bembidion_levigatum",0,0,0,0,0
"206","coleoptera","carabidae","bembidion_louisella",0,0,0,0,0
"207","coleoptera","carabidae","bembidion_lunulatum",0,0,0,0,0
"208","coleoptera","carabidae","bembidion_maorinum",0,0,0,0,0
"209","coleoptera","carabidae","bembidion_mckinleyi",0,0,0,0,0
"210","coleoptera","carabidae","bembidion_mexicanum",0,0,0,0,0
"211","coleoptera","carabidae","bembidion_mimus",0,0,0,0,0
"212","coleoptera","carabidae","bembidion_minimum",0,0,0,0,0
"213","coleoptera","carabidae","bembidion_modestum",0,0,0,0,0
"214","coleoptera","carabidae","bembidion_morulum",0,0,0,0,0
"215","coleoptera","carabidae","bembidion_mundum",0,0,0,0,0
"216","coleoptera","carabidae","bembidion_nigrum",0,0,0,0,0
"217","coleoptera","carabidae","bembidion_obliquulum",0,0,0,0,0
"218","coleoptera","carabidae","bembidion_obscurellum",0,0,0,0,0
"219","coleoptera","carabidae","bembidion_obtusum",0,0,0,0,0
"220","coleoptera","carabidae","bembidion_octomaculatum",0,0,0,0,0
"221","coleoptera","carabidae","bembidion_patruele",0,0,0,0,0
"222","coleoptera","carabidae","bembidion_planatum",0,0,0,0,0
"223","coleoptera","carabidae","bembidion_planum",0,0,0,0,0
"224","coleoptera","carabidae","bembidion_platynoides",0,0,0,0,0
"225","coleoptera","carabidae","bembidion_poculare",0,0,0,0,0
"226","coleoptera","carabidae","bembidion_properans",0,0,0,0,0
"227","coleoptera","carabidae","bembidion_pseudocautum",0,0,0,0,0
"228","coleoptera","carabidae","bembidion_punctulatum",0,0,0,0,0
"229","coleoptera","carabidae","bembidion_quadrimaculatum",0,0,0,0,0
"230","coleoptera","carabidae","bembidion_rapidum",0,0,0,0,0
"231","coleoptera","carabidae","bembidion_recticolle",0,0,0,0,0
"232","coleoptera","carabidae","bembidion_ripicola",0,0,0,0,0
"233","coleoptera","carabidae","bembidion_rothfelsi",0,0,0,0,0
"234","coleoptera","carabidae","bembidion_rufotinctum",0,0,0,0,0
"235","coleoptera","carabidae","bembidion_salebratum",0,0,0,0,0
"236","coleoptera","carabidae","bembidion_salinarium",0,0,0,0,0
"237","coleoptera","carabidae","bembidion_scopulinum",0,0,0,0,0
"238","coleoptera","carabidae","bembidion_semicinctum",0,0,0,0,0
"239","coleoptera","carabidae","bembidion_semistriatum",0,0,0,0,0
"240","coleoptera","carabidae","bembidion_simplex",0,0,0,0,0
"241","coleoptera","carabidae","bembidion_sordidum",0,0,0,0,0
"242","coleoptera","carabidae","bembidion_striatum",0,0,0,0,0
"243","coleoptera","carabidae","bembidion_tairuense",0,0,0,0,0
"244","coleoptera","carabidae","bembidion_tenellum",0,0,0,0,0
"245","coleoptera","carabidae","bembidion_tetracolum",0,0,0,0,0
"246","coleoptera","carabidae","bembidion_texanum",0,0,0,0,0
"247","coleoptera","carabidae","bembidion_tibiale",0,0,0,0,0
"248","coleoptera","carabidae","bembidion_transparens",0,0,0,0,0
"249","coleoptera","carabidae","bembidion_transversale",0,0,0,0,0
"250","coleoptera","carabidae","bembidion_umbratum",0,0,0,0,0
"251","coleoptera","carabidae","bembidion_varium",0,0,0,0,0
"252","coleoptera","carabidae","bembidion_versicolor",0,0,0,0,0
"253","coleoptera","carabidae","bembidion_wickhami",0,0,0,0,0
"254","coleoptera","carabidae","acupalpus_elegans",0,0,0,0,0
"255","coleoptera","carabidae","agonum_dolens",0,0,0,0,0
"256","coleoptera","carabidae","agonum_ericeti",0,0,0,0,0
"257","coleoptera","carabidae","agonum_fuliginosum",0,0,0,0,0
"258","coleoptera","carabidae","agonum_marginatum",0,0,0,0,0
"259","coleoptera","carabidae","agonum_muelleri",0,0,0,0,0
"260","coleoptera","carabidae","agonum_retractum",0,0,0,0,0
"261","coleoptera","carabidae","agonum_sexpunctatum",0,0,0,0,0
"262","coleoptera","carabidae","agonum_thoreyi",0,0,0,0,0
"263","coleoptera","carabidae","agonum_viridicupreum",0,0,0,0,0
"264","coleoptera","carabidae","amara_aenea",0,0,0,0,0
"265","coleoptera","carabidae","amara_apricaria",0,0,0,0,0
"266","coleoptera","carabidae","amara_aulica",0,0,0,0,0
"267","coleoptera","carabidae","amara_communis",0,0,0,0,0
"268","coleoptera","carabidae","amara_familiaris",0,0,0,0,0
"269","coleoptera","carabidae","amara_fulva",0,0,0,0,0
"270","coleoptera","carabidae","amara_ingenua",0,0,0,0,0
"271","coleoptera","carabidae","amara_montivaga",0,0,0,0,0
"272","coleoptera","carabidae","amara_plebeja",0,0,0,0,0
"273","coleoptera","carabidae","amara_similata",0,0,0,0,0
"274","coleoptera","carabidae","amphasia_sericea",0,0,0,0,0
"275","coleoptera","carabidae","anchomenus_dorsalis",0,0,0,0,0
"276","coleoptera","carabidae","anisodactylus_binotatus",0,0,0,0,0
"277","coleoptera","carabidae","anisodactylus_signatus",0,0,0,0,0
"278","coleoptera","carabidae","asaphidion_curtum",0,0,0,0,0
"279","coleoptera","carabidae","brachinus_crepitans",0,0,0,0,0
"280","coleoptera","carabidae","brachinus_explodens",0,0,0,0,0
"281","coleoptera","carabidae","calathus_ambiguus",0,0,0,0,0
"282","coleoptera","carabidae","calathus_erratus",0,0,0,0,0
"283","coleoptera","carabidae","calathus_fuscipes",0,0,0,0,0
"284","coleoptera","carabidae","calathus_melanocephalus",0,0,0,0,0
"285","coleoptera","carabidae","calathus_micropterus",0,0,0,0,0
"286","coleoptera","carabidae","calathus_mollis",0,0,0,0,0
"287","coleoptera","carabidae","ceroglossus_chilensis",0,0,0,0,0
"288","coleoptera","carabidae","chlaenius_pennsylvanicus",0,0,0,0,0
"289","coleoptera","carabidae","chlaenius_tristis",0,0,0,0,0
"290","coleoptera","carabidae","chlaenius_velutinus",0,0,0,0,0
"291","coleoptera","carabidae","chlaenius_vestitus",0,0,0,0,0
"292","coleoptera","carabidae","cicindela_campestris",0,0,0,0,0
"293","coleoptera","carabidae","cicindela_duodecimguttata",0,0,0,0,0
"294","coleoptera","carabidae","cicindela_formosa",0,0,0,0,0
"295","coleoptera","carabidae","cicindela_hybrida",0,0,0,0,0
"296","coleoptera","carabidae","cicindela_obsoleta",0,0,0,0,0
"297","coleoptera","carabidae","cicindela_punctulata",0,0,0,0,0
"298","coleoptera","carabidae","cicindela_purpurea",0,0,0,0,0
"299","coleoptera","carabidae","cicindela_rufiventris",0,0,0,0,0
"300","coleoptera","carabidae","cicindela_scutellaris",0,0,0,0,0
"301","coleoptera","carabidae","cicindela_splendida",0,0,0,0,0
"302","coleoptera","carabidae","cicindela_tranquebarica",0,0,0,0,0
"303","coleoptera","carabidae","clivina_fossor",0,0,0,0,0
"304","coleoptera","carabidae","cryptophonus_tenebrosus",0,0,0,0,0
"305","coleoptera","carabidae","cychrus_caraboides",0,0,0,0,0
"306","coleoptera","carabidae","demetrias_atricapillus",0,0,0,0,0
"307","coleoptera","carabidae","dixus_sphaerocephalus",0,0,0,0,0
"308","coleoptera","carabidae","dromius_meridionalis",0,0,0,0,0
"309","coleoptera","carabidae","dromius_piceus",0,0,0,0,0
"310","coleoptera","carabidae","elaphrus_aureus",0,0,0,0,0
"311","coleoptera","carabidae","elaphrus_cupreus",0,0,0,0,0
"312","coleoptera","carabidae","epaphius_secalis",0,0,0,0,0
"313","coleoptera","carabidae","harpalus_affinis",0,0,0,0,0
"314","coleoptera","carabidae","harpalus_anxius",0,0,0,0,0
"315","coleoptera","carabidae","harpalus_atratus",0,0,0,0,0
"316","coleoptera","carabidae","harpalus_attenuatus",0,0,0,0,0
"317","coleoptera","carabidae","harpalus_compar",0,0,0,0,0
"318","coleoptera","carabidae","harpalus_dimidiatus",0,0,0,0,0
"319","coleoptera","carabidae","harpalus_distinguendus",0,0,0,0,0
"320","coleoptera","carabidae","harpalus_faunus",0,0,0,0,0
"321","coleoptera","carabidae","harpalus_honestus",0,0,0,0,0
"322","coleoptera","carabidae","harpalus_neglectus",0,0,0,0,0
"323","coleoptera","carabidae","harpalus_opacipennis",0,0,0,0,0
"324","coleoptera","carabidae","harpalus_rubripes",0,0,0,0,0
"325","coleoptera","carabidae","harpalus_rufipes",0,0,0,0,0
"326","coleoptera","carabidae","harpalus_serripes",0,0,0,0,0
"327","coleoptera","carabidae","loricera_pilicornis",0,0,0,0,0
"328","coleoptera","carabidae","nebria_brevicollis",0,0,0,0,0
"329","coleoptera","carabidae","nebria_salina",0,0,0,0,0
"330","coleoptera","carabidae","omophron_limbatum",0,0,0,0,0
"331","coleoptera","carabidae","ophonus_ardosiacus",0,0,0,0,0
"332","coleoptera","carabidae","ophonus_azureus",0,0,0,0,0
"333","coleoptera","carabidae","oxypselaphus_obscurus",0,0,0,0,0
"334","coleoptera","carabidae","pamborus_alternans",0,0,0,0,0
"335","coleoptera","carabidae","paranchus_albipes",0,0,0,0,0
"336","coleoptera","carabidae","perileptus_areolatus",0,0,0,0,0
"337","coleoptera","carabidae","platynus_decentis",0,0,0,0,0
"338","coleoptera","carabidae","pogonus_chalceus",0,0,0,0,0
"339","coleoptera","carabidae","pogonus_gilvipes",0,0,0,0,0
"340","coleoptera","carabidae","pogonus_meridionalis",0,0,0,0,0
"341","coleoptera","carabidae","stenolophus_mixtus",0,0,0,0,0
"342","coleoptera","carabidae","stenolophus_teutonus",0,0,0,0,0
"343","coleoptera","carabidae","stomis_pumicatus",0,0,0,0,0
"344","coleoptera","carabidae","syntomus_foveatus",0,0,0,0,0
"345","coleoptera","carabidae","acupalpus_parvulus",0,0,0,0,0
"346","coleoptera","carabidae","acupalpus_testaceus",0,0,0,0,0
"347","coleoptera","carabidae","agonum_lugens",0,0,0,0,0
"348","coleoptera","carabidae","agonum_mutatum",0,0,0,0,0
"349","coleoptera","carabidae","amara_cursitans",0,0,0,0,0
"350","coleoptera","carabidae","amara_praetermissa",0,0,0,0,0
"351","coleoptera","carabidae","asaphidion_rossii",0,0,0,0,0
"352","coleoptera","carabidae","bembidion_andersoni",0,0,0,0,0
"353","coleoptera","carabidae","bembidion_clemens",0,0,0,0,0
"354","coleoptera","carabidae","bembidion_obliquum",0,0,0,0,0
"355","coleoptera","carabidae","bembidion_persimile",0,0,0,0,0
"356","coleoptera","carabidae","bembidion_philippii",0,0,0,0,0
"357","coleoptera","carabidae","bembidion_sanctaemarthae",0,0,0,0,0
"358","coleoptera","carabidae","bembidion_tetrapholeon",0,0,0,0,0
"359","coleoptera","carabidae","bembidion_vile",0,0,0,0,0
"360","coleoptera","carabidae","carabus_chamissonis",0,0,0,0,0
"361","coleoptera","carabidae","carabus_kumagaii",0,0,0,0,0
"362","coleoptera","carabidae","carabus_tibetanophilus",0,0,0,0,0
"363","coleoptera","carabidae","cicindela_pugetana",0,0,0,0,0
"364","coleoptera","carabidae","cychrus_kaznakovi",0,0,0,0,0
"365","coleoptera","carabidae","cychrus_koiwayai",0,0,0,0,0
"366","coleoptera","carabidae","cychrus_okamotoi",0,0,0,0,0
"367","coleoptera","carabidae","cymindis_interior",0,0,0,0,0
"368","coleoptera","carabidae","cymindis_planipennis",0,0,0,0,0
"369","coleoptera","carabidae","cymindis_unicolor",0,0,0,0,0
"370","coleoptera","carabidae","damaster_mirabilissimus",0,0,0,0,0
"371","coleoptera","carabidae","dyschiriodes_laeviusculus",0,0,0,0,0
"372","coleoptera","carabidae","harpalus_aeneus",0,0,0,0,0
"373","coleoptera","carabidae","harpalus_amputatus",0,0,0,0,0
"374","coleoptera","carabidae","harpalus_calceatus",0,0,0,0,0
"375","coleoptera","carabidae","harpalus_discrepans",0,0,0,0,0
"376","coleoptera","carabidae","harpalus_herbivagus",0,0,0,0,0
"377","coleoptera","carabidae","harpalus_pumilus",0,0,0,0,0
"378","coleoptera","carabidae","lebia_viridis",0,0,0,0,0
"379","coleoptera","carabidae","leiradira_aurifer",0,0,0,0,0
"380","coleoptera","carabidae","leiradira_tenuis",0,0,0,0,0
"381","coleoptera","carabidae","lionychus_quadrillum",0,0,0,0,0
"382","coleoptera","carabidae","nebria_chinensis",0,0,0,0,0
"383","coleoptera","carabidae","nebria_crassicornis",0,0,0,0,0
"384","coleoptera","carabidae","notiophilus_aestuans",0,0,0,0,0
"385","coleoptera","carabidae","ophonus_rupicola",0,0,0,0,0
"386","coleoptera","carabidae","parhypates_stenomus",0,0,0,0,0
"387","coleoptera","carabidae","philorhizus_notatus",0,0,0,0,0
"388","coleoptera","carabidae","pogonus_reticulatus",0,0,0,0,0
"389","coleoptera","carabidae","pterostichus_fritzhiekei",0,0,0,0,0
"390","coleoptera","carabidae","pterostichus_kleinfeldi",0,0,0,0,0
"391","coleoptera","carabidae","pterostichus_lachrymosus",0,0,0,0,0
"392","coleoptera","carabidae","pterostichus_pumilio",0,0,0,0,0
"393","coleoptera","carabidae","scaphinotus_angusticollis",0,0,0,0,0
"394","coleoptera","carabidae","scaphinotus_behrensi",0,0,0,0,0
"395","coleoptera","carabidae","sinechostictus_millerianus",0,0,0,0,0
"396","coleoptera","carabidae","sirdenus_grayii",0,0,0,0,0
"397","coleoptera","carabidae","stenolophus_lineola",0,0,0,0,0
"398","coleoptera","dytiscidae","agabus_bipustulatus",0,0,0,0,0
"399","coleoptera","dytiscidae","agabus_conspersus",0,0,0,0,0
"400","coleoptera","dytiscidae","dytiscus_circumcinctus",0,0,0,0,0
"401","coleoptera","dytiscidae","dytiscus_dauricus",0,0,0,0,0
"402","coleoptera","dytiscidae","dytiscus_marginalis",0,0,0,0,0
"403","coleoptera","dytiscidae","boreonectes_griseostriatus",0,0,0,0,0
"404","coleoptera","dytiscidae","colymbetes_fuscus",0,0,0,0,0
